,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP1,DR1,AP2,DR2,noMoleculesFrame,patchSize
0,5,0,15.0122064699865,16.9655970152024,1.6170037080789,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
1,5,0,16.2715370518501,14.1692309828016,1.87422516517158,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
2,5,0,15.7922351229447,12.3482819332369,2.51668671653415,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
3,5,0,12.2785237543821,13.4085357683933,2.99199757109729,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
4,5,0,16.49923328356,17.7730845645458,1.07841481176874,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
5,5,0,12.9061916491367,13.8008157393346,1.4060987494371,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
6,5,0,14.6163058919578,12.8991524307036,3.1751788384917,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
7,5,0,13.8239847915059,12.6487428380739,1.95507811672721,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
8,5,0,14.9193364383596,13.778521983805,3.39302379215331,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
9,5,0,16.2864840106149,15.1803650849873,2.43063006070079,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
10,5,0,15.8265383020473,12.823873399545,2.13245105091572,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
11,5,0,15.6739080919531,16.4445485180581,1.63009481287222,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
12,5,0,13.5917487187713,13.8495807685503,1.19599229077594,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
13,5,0,13.8684324747881,14.4418123215417,0.844476876951671,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
14,5,0,12.3647437993352,15.1816913415315,3.7243956147237,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
15,5,0,16.1629705852436,14.4402689825518,2.29893337890648,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
16,5,0,12.2888293048889,14.6269320125334,2.15507729489761,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
17,5,0,17.0422684993224,15.7155504791026,3.62220521447645,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
18,5,0,12.5855291899214,16.1357863038716,1.91082569166435,0.261341150386766,6.16440804789159,0.117287922935784,3.85009384563286,0.12306501942617,4.91166180279864,202,5.724400293863305
