Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,noMoleculesFrame,patchSize,Labeled Fraction
0,3,0,9.13980774097324,16.6801065461917,0.862391083742069,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
1,3,0,26.9756569194326,1.49369542376324,0.793295085387296,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
2,3,0,15.314476153437,0.103709533252365,1.21736481383895,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
3,3,0,12.6055049562244,22.2690866553827,0.804470646179125,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
4,3,0,25.8588212026784,4.03497828386215,0.899407515180687,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
5,3,0,18.4435347830132,10.2224428510181,1.0824117095045,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
6,3,0,13.891206777405,19.5959332743929,0.787563235498959,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
7,3,0,18.2704899837396,8.86385330674663,0.900553048772939,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
8,3,0,0.706906279598217,10.6158832545767,0.881634974468195,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
9,3,0,8.7572705940879,4.15205438943479,1.19226769415826,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
10,3,0,4.96050569096216,4.7316470907543,1.11005864260481,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
11,3,0,7.49571044702824,26.7887605079763,0.901381384555325,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
12,3,0,20.4345540760417,25.6089484293888,0.906631687427669,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
13,3,0,25.6050854044582,10.8540697312249,1.11280773505773,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
14,3,0,3.0379798439955,23.7148372357815,0.661556400424675,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
15,3,0,22.3053561745624,9.19228486184207,1.07972324139176,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
16,3,0,19.4583295217439,7.56584908355093,1.03361122838821,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
17,3,0,26.2511313259304,0.726597752132015,0.931584086609205,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
18,3,0,5.92177053191532,8.41963262244512,0.939010718405882,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
19,3,0,3.7919503057686,23.0489054766064,0.779895793266097,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
20,3,0,27.3212221325744,4.62151341684852,1.00296922635441,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
21,3,0,17.3199595321015,8.60365833675138,1.23065200272316,0.32431080257552,0.105171516033753,0.0378413686244752,2.81370530406198,0.0814911475605241,0.554441008333117,202,43.8254735593526,0.282326482784734
