,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP1,DR1,AP2,DR2,noMoleculesFrame,patchSize
0,9,0,14.8285289187314,16.3434590490544,2.26791587433005,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
1,9,0,15.455557531122,15.8035037213706,1.12205084042877,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
2,9,0,16.5560128795695,15.5299312435576,1.22224687154189,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
3,9,0,16.4025378754856,15.4400384316708,1.80411733220254,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
4,9,0,16.9257952667555,14.3700557955835,1.07741985091562,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
5,9,0,13.1932809301939,17.1421322977647,0.900103212844956,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
6,9,0,15.2554468762074,14.097745359424,1.01546405493562,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
7,9,0,15.7604449659993,16.4907096395029,1.12534920634077,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
8,9,0,16.3868813428832,13.4755039191298,0.969270103602155,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
9,9,0,17.1459130062843,17.3626321773166,0.913733371488627,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
10,9,0,13.8490369170342,15.2019259190935,0.980699714596679,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
11,9,0,14.4050815451785,16.1654617000787,1.68086881536903,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
12,9,0,13.4214734811142,14.6353748094213,1.61907422519148,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
13,9,0,14.3934004673513,14.0048773830557,2.29924040942375,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
14,9,0,14.5559995499428,17.1993901665413,2.05901191096638,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
15,9,0,15.3504188196057,15.8749476629161,1.47731711395801,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
16,9,0,15.6495502895507,16.0367179795359,1.11891070936118,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.014499306603807
