Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP1,DR1,AP2,DR2,noMoleculesFrame,patchSize
9,0,16.0043765602651,28.0463171091678,0.0134174978350979,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,22.0740864102633,23.2665599026564,0.0264334174256518,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,20.9747608395258,58.7421256315589,0.0189916883433956,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,19.7637341698257,71.7857519016122,0.0172982600351543,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,22.0484833076643,29.4776368572169,0.0151395365661319,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,21.8746714784592,18.8122393492289,0.0140970953483982,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,25.7903801474762,62.1171727142478,0.00735084186777738,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,24.9704812325512,70.7774916658117,0.00673586388462994,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,26.1461784047234,50.1747752936176,0.0155590250351233,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,25.8876017513522,56.5182119426516,0.0151005791631471,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,25.1838600734818,68.592250419881,0.0123705725952131,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,27.6823747054394,63.3598565433464,0.011939020254788,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,30.1964448706647,18.7811996274369,0.0223456640531177,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,34.9142593214213,28.6739701191156,0.0169384166625516,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,33.6687343723209,37.4645449261423,0.0245907643501152,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,33.7683339351289,39.1088014567136,0.0269494637090719,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,40.0164853153617,28.7374137738459,0.0266620890403334,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,33.0469278041104,71.358696554344,0.00692570963025102,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,38.4712183963418,19.5437791643525,0.0100446884748824,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,35.3606214656546,70.9141742736668,0.0139578915540159,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,38.6622608385406,69.5318254296974,0.0203297620931054,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
9,0,35.1439505623241,49.0619078789837,0.0258252428746151,0.446239686232859,8.03334129466733,0.162230177020057,3.7225918341501,0.0929908566629069,0.876194228488837,202,5.01449930660381
