Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,noMoleculesFrame,patchSize,Labeled Fraction
8,0,15.236279862749,48.2444542057939,0.020332592122398,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,15.9625769388929,87.5522925759408,0.0257207817081204,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,17.1109899501676,94.1872492182221,0.0180222674663541,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,17.2383215264291,18.1777323553841,0.0346628824659768,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,15.8341863454905,85.8953945218254,0.0141645555049392,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,18.9322590206264,32.6014919100905,0.033485791337578,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,18.5887727034131,19.2564153565263,0.014773363882506,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,21.4659912912249,51.4847016141102,0.0250134139639508,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,21.7420118745977,84.7064749026571,0.0126528640256814,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,26.957468957104,40.3624611513942,0.0206078565048686,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,28.6809674660806,39.5667310861758,0.0113257750316846,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,26.9870872326517,38.6595770909154,0.0112045936860531,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,31.9044310839868,34.1050095585628,0.00842120695627417,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
8,0,23.5677963184142,51.2388025271324,0.0198371991660028,0.326984676154722,4.84728151358117,0.124055685414217,0.606316105362682,0.156970485456605,0.458391435053652,202,6.45545061882924,0.234517359130933
