Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
0,8,0,17.7316766689642,11.8237592511445,0.95804287094856,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
1,8,0,11.3235573561609,10.214570658815,1.20872110027433,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
2,8,0,19.3447108992902,16.7443685316982,0.279438683469421,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
3,8,0,18.1929898414593,15.3715541514398,0.961308868446818,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
4,8,0,15.9980242503304,12.367643196727,0.403247814322289,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
5,8,0,19.3773595889096,11.4467085935687,0.796987461643899,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
6,8,0,11.3278463298933,13.8112559950083,0.809385274056481,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
7,8,0,18.1386254625455,10.2357430069575,0.835874549625311,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
8,8,0,14.8793161128662,17.141049542055,0.814718024176273,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
9,8,0,10.8092691890746,16.5439579722791,1.25111088459933,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
10,8,0,15.3749093190157,19.7671606356255,0.710203146063486,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
11,8,0,18.7959535213254,14.065346124149,1.14835380962657,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
12,8,0,11.2574343709992,14.9580235124988,1.06898941558937,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
13,8,0,13.8194958780858,19.5606036813504,0.976093953608467,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
14,8,0,18.4033082921992,12.950889040601,0.965638618810757,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
15,8,0,12.3991157329383,19.2626165528294,0.784623991388923,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
16,8,0,11.4691023605282,17.6639237972984,0.957942751265037,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
17,8,0,13.4778979817373,13.5450970451089,1.15499877947537,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
18,8,0,19.6115679602098,17.4065389805117,0.888520377289704,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
19,8,0,15.4524918622198,16.8673649457185,0.996724495944923,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
20,8,0,11.3710727289973,18.346248183768,1.35302802960043,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
21,8,0,18.0336976762263,14.1112908448523,0.959826663728178,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
22,8,0,12.0981596984418,17.0092120561922,1.15033722812088,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
23,8,0,10.6765991521126,16.0985978565257,0.81593619271883,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
24,8,0,13.0632020834879,18.7963696673047,0.453307014244721,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
25,8,0,12.3405253168603,19.7861234889903,1.21610363153385,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
26,8,0,10.1643426175336,16.8345510600191,2.39865030633305,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
27,8,0,19.6934782456561,13.0240142895287,1.16799199666117,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
28,8,0,19.4266724771009,14.6703394145543,1.09580103162859,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
29,8,0,13.8646846957011,13.7919346771978,1.21974469522301,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
30,8,0,16.5915886060111,12.7145202645576,1.11509408748449,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
31,8,0,10.0202845829442,14.8203608853043,0.969990447237088,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
32,8,0,17.245067418816,17.8105130863595,1.00365251102899,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
33,8,0,12.4536764942955,11.5294599342222,1.06013276479365,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
34,8,0,10.8186429275361,15.9941422106096,0.813058713228724,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
35,8,0,14.7015195640082,17.8995116097564,1.05818537250318,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
36,8,0,16.0522791878475,14.0641482797031,0.855789719536128,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
37,8,0,14.6144435710616,15.3386274662102,1.02992642122291,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
38,8,0,17.5092645786362,19.5286881569622,1.05511723967355,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
39,8,0,14.5830171786736,17.5410414711176,1.38409357799496,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
40,8,0,13.0700995692847,16.2893387134175,1.21215637815992,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
41,8,0,15.5792972720983,19.5304627267773,1.19083322825974,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
42,8,0,15.5773416328727,18.6783185469549,0.584029355303522,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
43,8,0,18.2375745182561,17.9861400646411,1.25821935449872,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
44,8,0,14.7018974629824,19.4362472175685,0.886945040111582,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
45,8,0,15.8179440472962,16.9338990601443,0.933814919180875,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
46,8,0,13.2249649020862,11.9263602373527,0.644071349118244,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
47,8,0,19.8838644211471,15.3236248679684,1.81917605766679,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
48,8,0,11.7287505344817,15.2227902298014,0.969814628706846,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
49,8,0,16.4818675512038,10.9849774493661,0.410960024874609,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
50,8,0,11.6717280593175,11.2697516445156,1.05626846461454,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
51,8,0,16.8438472327832,18.2327222516786,1.11320877846427,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
52,8,0,12.3896021288188,10.5092956248363,1.00105438457352,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
53,8,0,11.8212522082363,11.7670534765948,0.84675170966861,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
54,8,0,11.5475197736843,12.7238931034706,0.82460241188274,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
55,8,0,14.69633384835,16.4342917630357,0.711544736593319,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
56,8,0,10.9572531822926,19.6465941796521,1.08831629361801,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
57,8,0,14.2119225014479,18.1985060174716,1.04063256431832,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
58,8,0,12.3296576941056,18.998109532741,0.906275284491934,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
59,8,0,13.0249142061628,17.9962626790607,0.681250184370495,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
60,8,0,11.4191237555929,18.9377927835568,1.05058926146787,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
61,8,0,14.3988282765467,19.586553316438,1.3192790230344,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
62,8,0,14.0181749427253,10.1889116243513,1.29292856203719,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
63,8,0,14.6997721661192,15.2387762720751,0.836633402221006,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
64,8,0,12.9324963332046,15.9024937956166,1.33097937479344,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
65,8,0,18.1304377978073,17.4497155291961,0.745778742540315,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
66,8,0,14.241873266965,17.6121516121507,1.22285121055424,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
67,8,0,13.1723831145123,16.5765759373416,0.79630222573664,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
68,8,1,18.2530699143866,11.7601447073642,1.12585217070857,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
69,8,1,19.5245815935462,17.2073777901302,1.13797703651643,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
70,8,1,17.9609554363647,14.9954978684709,0.849690674358382,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
71,8,1,15.8839119158589,12.5631288999338,0.873908817372288,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
72,8,1,18.94235181901,11.2261276473007,0.813563571729943,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
73,8,1,11.2299002438149,13.7679080109984,1.25471486839658,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
74,8,1,18.3157733819264,10.4123787205719,1.13496566946981,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
75,8,1,14.8321450679398,16.4774535728028,0.962602691471116,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
76,8,1,10.7125290281094,16.5780472168589,1.09784399584308,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
77,8,1,12.7988709875359,19.8734882479543,1.3178277852638,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
78,8,1,18.7651873773374,14.0028823790445,1.42849318364949,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
79,8,1,10.9993922967455,15.2181126392437,1.08883511568622,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
80,8,1,14.2277308922165,19.3453502476069,1.151275372269,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
81,8,1,17.9695811775686,12.6830685385969,1.03820986727489,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
82,8,1,12.1030499092555,18.9577958132304,0.801261039488341,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
83,8,1,11.4512221754037,17.9153114050111,1.44096898009211,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
84,8,1,13.8798790510259,13.0751747075373,1.21128386104633,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
85,8,1,19.5064307365226,17.4001432548455,0.955203072613611,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
86,8,1,15.5100691162119,17.3204270702113,1.07970364639885,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
87,8,1,10.6075332362946,17.9340672764788,0.784982152287943,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
88,8,1,18.1189731714053,14.1378946467319,0.875121276470809,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
89,8,1,12.3016513245802,16.781077330795,0.537670291340524,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
90,8,1,10.8355841398011,15.645290711366,0.80963556449265,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
91,8,1,12.8040135177036,18.9509238693301,1.30719934247579,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
92,8,1,10.3130239022515,16.3961167116959,2.52687733160104,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
93,8,1,19.6041225277451,13.2770523853455,1.21626528580212,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
94,8,1,18.9862593682115,14.8332766273278,1.06432346816088,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
95,8,1,14.3328986677253,13.7600945247665,1.13500556738727,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
96,8,1,16.8691605036885,12.7576503968604,0.749514806648161,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
97,8,1,16.9281859632541,18.2067852849992,0.910154391075923,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
98,8,1,12.5236763038032,11.4439550069284,1.38751306503476,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
99,8,1,10.7618120817821,16.0536624853362,1.18554637890796,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
100,8,1,14.7202850350887,18.1648046330114,1.10558499301235,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
101,8,1,16.3917223981957,13.4748325440845,0.971741239452868,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
102,8,1,14.7204489668323,15.1876131800041,1.30236861305252,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
103,8,1,14.4214565482795,17.2427035678414,0.842152260639044,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
104,8,1,13.2745297130645,16.4356808525335,1.20913375942993,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
105,8,1,15.5395432036556,19.7665315508794,1.14710273698661,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
106,8,1,15.7700553828314,19.0015124654547,1.02711805452925,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
107,8,1,18.2928033380993,18.1368527311844,1.24996744531547,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
108,8,1,15.2345235576455,19.6752468224868,1.11104391432398,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
109,8,1,15.5419283622289,17.2848698737531,0.874396543063651,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
110,8,1,19.8861356243232,19.8765015582219,0.95126311264367,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
111,8,1,13.0422451020038,12.2123331581953,0.823693777601524,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
112,8,1,12.0443037542045,15.4437601559881,0.950001254573673,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
113,8,1,16.1057031308425,11.2534363481218,1.09794599756534,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
114,8,1,12.231302797866,11.2653854300978,1.10218964483712,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
115,8,1,16.8467244696736,17.8278813555971,1.06348678160453,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
116,8,1,12.5586997915748,10.6055915928411,1.34406048647538,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
117,8,1,11.6275129490486,11.629412810462,0.719662242122239,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
118,8,1,12.2257207091059,13.0776549906066,0.913421015726521,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
119,8,1,14.9758628852853,16.5007650427708,0.569173552948915,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
120,8,1,11.1921224229485,19.4215455724975,1.1920915521716,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
121,8,1,13.713446443097,18.4603684128252,1.06836167887886,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
122,8,1,11.9529364778802,19.1583104312722,1.20937255922369,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
123,8,1,13.0309564145065,17.8402210058914,1.10870136109729,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
124,8,1,11.6692867295192,19.0543009629911,1.27516783560602,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
125,8,1,14.3268419893618,19.6111361698075,0.746814381876214,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
126,8,1,13.9352519576871,10.3786140110983,1.01373434146964,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
127,8,1,14.9845835155456,14.8422065751791,1.28814355044497,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
128,8,1,12.3975791201473,15.7665905128743,1.16169090533522,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
129,8,1,18.4151040180029,17.5916222401253,1.27000794877385,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
130,8,1,14.3651256380558,17.1310248963705,1.36219499669584,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
131,8,1,13.3806395878311,16.9814454955064,0.907358273854665,0.393501951505097,0.938026967310531,0.0107663097939021,3.32227564756095,94,10.0105114049789,0.847143123782778
