Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
0,7,0,15.978989634154,14.9826986730848,1.70769900663606,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
1,7,0,16.6670144115269,14.0745172896833,0.887248319879036,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
2,7,0,14.3762182068934,13.2483935711715,1.03014953158719,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
3,7,0,16.0299798569258,13.8564762729627,1.99071301947781,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
4,7,0,16.3445031858249,15.9759303813112,1.19731600754218,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
5,7,0,16.7113264554361,15.831179362882,1.36771868524648,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
6,7,0,13.4189687214594,14.8354264967316,1.10494725624196,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
7,7,0,16.7705458913448,16.931876170421,0.951781341890027,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
8,7,0,14.0092812243271,16.3568294937286,1.29486558347147,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
9,7,0,15.9082563451759,14.8636275629213,0.980674045050525,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
10,7,0,13.409755552018,15.2454566776693,0.970038896814115,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
11,7,0,13.9138970269162,15.7241405208647,1.04201708955851,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
12,7,0,13.9731279471199,16.5168363535213,1.07424284118679,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
13,7,0,15.7359962481856,14.7313388549883,2.34905806560588,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
14,7,0,16.1259641061154,16.1312373053106,1.13607870021683,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
15,7,0,13.2984852583598,15.8461594387403,2.11353431720121,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
16,7,0,16.8365170962448,15.959283977103,0.545421785075731,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
17,7,0,13.7475924120504,13.1210521518987,1.04733573213124,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
18,7,0,15.5784861399627,15.7674756472563,1.2184873332452,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
19,7,0,15.1883260433293,15.0490146541166,2.01624052545065,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
20,7,0,13.5682763749565,16.0581265116133,1.20340883964319,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
21,7,0,15.4991295558432,14.5842038457584,1.2544998228981,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
22,7,0,16.2071685329265,16.8304059933016,0.720369232089166,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
23,7,0,15.8675011943135,13.3702151560398,0.80379061034585,0.439204965921863,3.89039763848445,0.0044827308880306,1.62803923723782,62,3.99207643765237,0.97518420075745
