Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
0,4,0,15.2446702886198,12.752767866113,1.34442207691788,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
1,4,0,14.9319701773667,15.7841984811101,1.01698119666472,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
2,4,0,15.3275834352625,14.6950880118483,1.20590531659919,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
3,4,0,14.3383568028752,13.4061749908976,1.06557478476257,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
4,4,0,16.6471893598734,15.0879059655428,0.758645996719134,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
5,4,0,15.5418865282724,16.3759504401017,1.21076052595331,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
6,4,0,17.0899763899337,13.1262915147688,0.510248190010495,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
7,4,0,13.2372078527119,14.2861406450771,0.644778784972204,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
8,4,0,12.7200168460129,14.8862815536856,0.97800699339595,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
9,4,0,17.3694001304216,13.6978256046171,1.44425319799067,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
10,4,0,12.8769799942505,14.0050421943788,1.1718043159051,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
11,4,0,16.4006141732056,14.8896682664779,1.00766514384981,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
12,4,0,14.2379545797963,12.8422369442411,0.904117036779779,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
13,4,0,15.7347732773329,16.4795652116668,0.848877342829825,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
14,4,0,14.635232848195,17.2150097269294,1.09377963521623,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
15,4,0,15.3394096330954,12.6482882716545,1.03975405374061,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
16,4,0,15.7458192057061,16.1784755371999,0.947630184725754,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
17,4,0,13.9016646518218,17.2248175393219,0.990766452209697,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
18,4,0,14.0593286465784,12.7771962346732,1.08048641465284,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
19,4,0,16.3868002202512,14.6917710961668,1.06794596180017,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
20,4,0,13.4342327017451,13.6238853803613,0.946675595238757,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
21,4,0,16.1379483691991,16.8088200000419,1.17882948353128,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
22,4,0,15.863568710155,15.3853706907353,1.42818805940528,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
23,4,0,15.0824648180465,12.7465125048529,1.24935492999572,0.224057870066839,8.69830046219081,0,1,201,4.80707420342322,0.858359648323557
