Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
0,9,0,13.0671218791932,18.1955202668784,0.971528318708427,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
1,9,0,14.5713851601076,19.1184768177633,1.26726236902168,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
2,9,0,15.4077753181665,14.1713023006905,1.0387662769726,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
3,9,0,12.599656145966,11.5999038402755,1.21709150543008,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
4,9,0,14.6148368500942,19.0986212494205,1.05300690752635,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
5,9,0,11.6936343752215,17.5480169688469,0.929251536628626,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
6,9,0,13.6412588787223,13.7649288306981,0.879161475016865,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
7,9,0,12.3001407545081,14.2167378507597,1.09203846138587,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
8,9,0,14.2694163805709,12.7296957831862,1.22790801864468,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
9,9,0,16.4299974953886,16.4500309836922,0.705610928570638,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
10,9,0,11.9105321350779,10.9684560918353,0.445109264695363,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
11,9,0,18.5369114588637,14.7825365448181,1.03056005673413,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
12,9,0,12.658677162219,18.9675381115626,1.03735069732737,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
13,9,0,17.785714842644,16.0515018667852,1.21145030953607,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
14,9,0,14.6090559972367,15.3956605053325,1.02831037863112,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
15,9,0,15.3374665738396,12.0566571030635,1.02104752128307,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
16,9,0,12.9156431435868,11.3520604305718,0.981545426793856,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
17,9,0,13.9526262273158,11.8744541717507,0.844152603933311,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
18,9,0,12.5626818344604,16.5936312166477,1.16145753506063,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
19,9,0,18.3870926688424,12.2101468536652,0.924082273003663,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
20,9,0,12.4967578616461,17.6814068014902,0.919793240842419,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
21,9,0,17.7615897449155,15.0151035220124,1.25285644732529,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
22,9,0,12.4569288272866,11.3980447429084,1.2808357169705,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
23,9,0,19.1800942116793,18.8339497759091,1.28419768963625,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
24,9,0,17.6838499158175,15.4945354291602,0.829147817337794,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
25,9,0,14.0193752834987,16.7280328434775,1.29104274080969,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
26,9,0,17.5738247196614,12.8831701944274,1.03745526528191,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
27,9,0,12.1829842536513,17.7653444154786,1.0979214180288,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
28,9,0,17.9377558361645,17.6638300702662,0.557383081230272,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
29,9,0,14.3306447442693,14.275373839611,0.778770734133315,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
30,9,0,18.6487468648218,15.1329633388311,1.30505537421098,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
31,9,0,16.3135761461342,17.7013724840388,0.924161606112999,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
32,9,0,16.8023330350354,12.8102151396058,0.859783219790774,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
33,9,0,18.3344700768255,17.0156261647089,0.940641058115836,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
34,9,0,15.2605411704054,16.4756465744388,1.02770761730508,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
35,9,0,14.1609289297878,18.5306779419198,1.0050839223926,0.107369230875353,2.81095958528826,0,1,201,8.45611202771308,0.507685952082832
