Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
56,1,0,14.387433400402,16.9869452731788,0.827081646553912,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
57,1,0,19.3067675352527,13.575639682701,1.06627799389974,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
58,1,0,15.5175076769831,16.5119764706725,0.883595463380571,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
59,1,0,11.5431639853497,9.29104539222752,1.24191326330154,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
60,1,0,12.7203190368411,19.1582303055973,1.03119448950878,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
61,1,0,11.7420898344517,17.4621212555644,0.942917424049531,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
62,1,0,20.3487287897674,11.3584053177555,0.828152054004061,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
63,1,0,13.5600787029257,12.235875199785,0.928652900337851,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
64,1,0,13.2252671520557,13.2729257331693,1.27085334469699,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
65,1,0,10.0742831813729,16.6049061109559,0.721562599061959,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
66,1,0,10.2574859044098,11.3694949563816,1.27716672332382,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
67,1,0,13.3978768462489,18.9055433833579,0.861154905695401,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
68,1,0,11.341652810917,18.8689832880786,0.961037164803444,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
69,1,0,17.5985486009686,9.91085118666303,1.07300888463998,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
70,1,0,11.4686943879331,14.1469422593563,0.925755554234893,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
71,1,0,12.7332608549467,11.0769609705536,0.771412153742671,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
72,1,0,19.4411945530427,13.90497264092,1.54998815976308,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
73,1,0,10.2705335757188,16.5285182483364,0.797264865057358,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
74,1,0,16.9523690966531,16.1423175428281,1.20005356650164,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
75,1,0,9.46952862726026,19.5654746442049,1.04557896849542,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
76,1,0,19.5479625317029,20.1817563336513,0.574824348273129,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
77,1,0,18.0570812505031,14.9533350936428,1.3805264015651,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
78,1,0,9.78258229048208,13.7679027591201,0.765923115027455,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
79,1,0,16.0823855624871,13.380695570452,0.887900317654412,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
80,1,0,18.5089541453752,10.9340230731804,1.25860483998354,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
81,1,0,18.3691713756558,13.2069605584121,0.8288149977445,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
82,1,0,10.5546751370576,20.1419609951292,1.29263338593544,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
83,1,0,19.4600078131135,15.84151007937,1.07596410092702,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
84,1,0,17.9647120511285,11.4769173936101,0.941113919380853,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
85,1,0,15.7321227854514,17.5299545177654,1.26845193685959,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
86,1,0,20.9267173664242,12.3677656507581,1.08801460485593,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
87,1,0,14.5801128466386,12.402212788489,1.2850016951266,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
88,1,0,12.4701286297136,10.6370129182752,1.05448790528628,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
89,1,0,18.6759137235627,16.5289619497543,0.906530391554967,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
90,1,0,10.1709537871251,15.3861989651958,1.04137681634337,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
91,1,0,11.9967075063793,9.47076795872449,0.940365560009085,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
92,1,1,17.0862913504407,10.9897860676361,0.650825466498222,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
93,1,1,16.706900694185,19.8342495397076,1.25427100470575,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
94,1,1,12.6373256404102,19.3421101775044,1.01206954296977,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
95,1,1,18.8232851037091,18.8215313617418,0.895407930641759,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
96,1,1,11.9491733724109,9.7462870235631,0.786155078588463,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
97,1,1,15.9044254347035,10.3496073143724,0.543173519386859,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
98,1,1,12.5830042611853,11.5314971176078,1.138314429277,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
99,1,1,18.8145367616996,20.0128999727246,0.916232334433469,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
100,1,1,13.9899071202853,17.6581613115417,0.955139852453489,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
101,1,1,20.324870394294,20.0331046557943,1.13168933054891,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
102,1,1,17.2359705738065,9.92874421204705,0.906923849867712,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
103,1,1,20.9332851608361,18.9438036468108,1.14429659310306,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
104,1,1,9.98680922366531,14.3020014305931,0.914701478612444,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
105,1,1,14.3190185318161,16.522471197688,0.935939937149572,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
106,1,1,11.4173367399549,10.1089046263497,1.24034211462776,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
107,1,1,9.78816700476122,11.9490790007398,1.07515526789709,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
108,1,1,16.4633302635732,15.5408014202359,0.888025739502142,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
109,1,1,17.6368053803744,17.0568338202701,0.894055962917424,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
110,1,1,16.403284445996,16.90881518512,1.30325942521179,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
111,1,1,17.2730060783405,10.7699884308564,1.07715681250079,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
112,1,1,17.6302408831086,20.6124183601178,1.03848628118374,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
113,1,1,15.7608860122778,18.5420150658384,1.15308945129017,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
114,1,1,14.2665581678134,15.7265722257752,0.776634764401576,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
115,1,1,18.7387417732962,17.5677620256637,1.13743285832654,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
116,1,1,9.18236709603244,12.2916970284504,1.26222701506742,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
117,1,1,11.1849609316817,17.692643639809,0.839164530180743,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
118,1,1,16.5071995699437,12.9101949395572,1.38712811280563,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
119,1,1,12.2360364898531,11.7272729660126,1.02835530000491,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
120,1,1,11.0599440704088,19.3599357309988,0.653082539257353,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
121,1,1,15.5681049032291,19.9384124846572,0.854230043329356,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
122,1,1,14.0693973636296,15.0234533244308,0.841612840939155,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
123,1,1,18.2534813800852,19.7884433272324,0.734089962479539,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
124,1,1,13.255938614099,18.0530376025546,1.33546113792012,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
125,1,1,19.4024998768391,9.3826756947265,1.14409615379726,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
126,1,1,13.2984235590414,9.33111530559821,1.31700525829211,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
127,1,1,12.5916551694975,15.9587927924025,1.10569095441878,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
128,1,1,18.7883792472759,19.3349090267713,0.890168573983545,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
129,1,1,14.635167970384,20.5528540547033,0.7746682702101,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
130,1,1,10.0672334480399,13.9731397942284,1.25894768457971,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
131,1,1,16.4480919684354,17.8739842777785,0.818964718237827,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
132,1,1,11.4299709346854,11.690607208005,1.2431227957056,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
133,1,1,16.4684112183119,20.8657808445498,1.10683473167502,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
134,1,1,19.8874620403953,14.1232611648282,0.800460381409564,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
135,1,1,17.4350395262713,11.8615597434497,0.855345747108768,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
136,1,1,12.2453420798066,11.8650292379121,0.947719559829793,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
137,1,1,9.36247624692414,9.45126948817045,0.924979260017893,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
138,1,1,13.4559071167007,15.133353490177,1.49521093158391,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
139,1,1,20.4317121369223,14.0136049382786,0.81294982223564,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
140,1,1,12.6835476435591,13.4491939116499,1.18198554202415,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
141,1,1,19.13150582011,12.0634315522903,1.03826278282629,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
142,1,1,9.58856799576506,17.9608787258674,1.36162395851205,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
143,1,1,12.5981136641042,15.6914682281194,1.02651076564491,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
144,1,1,14.3832439172572,20.2722527410491,1.12865864344875,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
145,1,1,9.92198675563641,16.4765125831979,0.976291867012989,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
146,1,1,15.6717707207688,20.1449661847561,1.18415918524406,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
147,1,1,20.8679362526478,19.0387053972061,0.823390440911531,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
148,1,1,12.6997380271711,13.5310865999894,0.62376172407353,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
149,1,1,11.740384056921,20.0211065638846,0.960161625656248,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
150,1,1,14.8776021801973,16.6845488165579,1.27638470603527,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
151,1,1,19.2136924634386,13.1854376638265,1.44250569089001,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
152,1,1,15.5958833213452,16.912827425417,0.605355719511709,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
153,1,1,11.8308754543112,9.42439973291455,0.984299671974145,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
154,1,1,12.7409267940565,19.3607467017429,0.955763785857207,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
155,1,1,11.5986205768143,17.3970154664429,0.661045349782391,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
156,1,1,20.3792389654796,11.3683853218796,1.34790667439248,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
157,1,1,13.4703231766267,12.2205595787746,1.15790312942231,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
158,1,1,12.9776590215686,12.9084617631104,1.19774808490994,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
159,1,1,10.0902900800545,16.6612275200779,0.898434280494727,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
160,1,1,9.91752231256975,11.257488182166,0.978036055921141,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
161,1,1,13.2229372674062,19.1951454347632,0.960230809852502,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
162,1,1,11.710124157691,19.0669342795037,1.14802114070496,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
163,1,1,17.2531521318425,9.76827168783491,1.18551876059334,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
164,1,1,11.4277020856204,14.4194935962607,1.39409184183719,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
165,1,1,12.9959986157528,10.8397611248336,1.12248123247791,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
166,1,1,19.5502867230685,14.07825453528,1.03659606070331,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
167,1,1,10.5253992289973,16.6583164167426,1.17662484367554,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
168,1,1,16.9313958028942,16.2314636446303,0.599255033517692,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
169,1,1,9.35750059206019,19.8904850316054,0.909504183919661,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
170,1,1,19.5102244932038,20.0075847249882,0.911968208229721,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
171,1,1,17.7504185133773,14.7884575653434,1.21685833754728,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
172,1,1,9.81044506569513,13.694232533056,1.0910110496754,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
173,1,1,15.8117270800979,13.6183272693613,0.531136333664476,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
174,1,1,18.4772342333292,10.5677795449667,1.19153245592269,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
175,1,1,18.4065996161105,13.1022365089137,0.629521977147417,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
176,1,1,10.3625831406774,20.3227693471131,1.42321181288529,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
177,1,1,19.3965047952169,15.8942389279012,1.09625161701149,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
178,1,1,17.7164796233014,11.5103258102685,0.84474001888628,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
179,1,1,15.9004142647404,17.2753822345205,0.874004338740885,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
180,1,1,20.8128372043308,12.508916619279,0.612652727282558,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
181,1,1,14.7764607433364,12.413324392558,1.42220328850374,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
182,1,1,12.2425155595876,10.912037005208,1.1630170653157,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
183,1,1,18.3490528054993,16.5350812957807,1.07149172321108,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
184,1,1,9.96981001470816,15.0753486117748,1.25763328221309,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
185,1,1,12.0023335137729,9.14502535990876,1.05083238138018,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
186,1,2,17.0583591671294,10.8882279330947,1.14100537589494,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
187,1,2,17.0556108122873,19.5347320400637,1.05436868884053,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
188,1,2,13.0821529162031,19.240548201105,1.17912567886112,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
189,1,2,18.8447519263953,18.696147047801,1.19108330051951,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
190,1,2,11.5989297047887,10.096992453476,0.955516992561565,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
191,1,2,15.7458515770009,10.6573453135979,0.897461226784901,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
192,1,2,12.9496550344033,11.5751832448026,0.778617425489526,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
193,1,2,18.6013118441175,20.3070020923845,1.26409622914239,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
194,1,2,14.1741045484961,17.7048408837187,1.01703500220759,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
195,1,2,20.3931405764653,20.1075274221112,0.943249347444627,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
196,1,2,17.2255060294929,9.52068875452578,0.809933407996999,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
197,1,2,20.9210190298432,18.8583739236782,1.10975319005776,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
198,1,2,9.8590615890078,14.4771606554729,1.34261289341223,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
199,1,2,14.2465922440748,16.8639968291771,1.17850904744855,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
200,1,2,11.1351554130982,10.0027746257494,0.878178476253118,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
201,1,2,9.64932965924002,12.1866988282702,0.875901555243942,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
202,1,2,16.4331795628939,15.8109746527661,1.30111493695289,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
203,1,2,17.1050063504046,17.0779767909416,1.04480631922171,0.237833810939346,1.42140240678454,0,1,201,11.8915784546758,0.499904348799109
