Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,noMoleculesFrame,patchSize,Labeled Fraction
0,2,0,17.3835840705485,15.8938076625024,0.970495205767701,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
1,2,0,13.5809029310461,13.6882725948773,0.879801732978051,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
2,2,0,16.9404993300035,16.9236488427468,0.756948170247924,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
3,2,0,15.0282013967643,14.9391645362749,1.08489576706315,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
4,2,0,12.2982453092451,14.2382256432268,0.959803652573567,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
5,2,0,13.4008574012549,15.2541847092948,1.11395203027782,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
6,2,0,15.6396059410634,12.3301103619637,1.15192651488878,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
7,2,0,14.3178133612254,16.371212657388,1.04424903264189,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
8,2,0,16.8078381496482,12.4957239788244,0.727541847114313,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
9,2,0,13.364134482682,15.1744753613459,1.39870314552416,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
10,2,0,16.4126271117663,17.6118580737736,1.01607906226696,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
11,2,0,14.5560461332368,16.9494663192827,0.840709479381646,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
12,2,0,17.2778343452615,14.7813861742465,0.794770948560522,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
13,2,0,14.6318623682549,15.459193290309,0.901487012541191,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
14,2,0,12.7368248085693,17.2009816257652,1.31156143916069,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
15,2,0,12.4484165993166,12.4562155959889,1.09180622953866,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
16,2,0,13.7411833156174,16.3277465183622,0.817735039441018,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
17,2,0,16.872569532442,16.2888422527272,0.946468332527034,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
18,2,0,15.5608228270875,17.3601762048557,1.24324612754011,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
19,2,0,14.9816761071195,17.3363158814839,1.28357007509215,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
20,2,0,14.8538074682948,12.8131541239034,0.951839228635798,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
21,2,0,12.513929716777,14.7725229375063,1.18233742394266,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
22,2,0,14.8866628165925,16.0780526103896,0.84837532463186,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
23,2,0,13.6466192981745,15.6846412703226,0.788340089653709,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
24,2,0,16.6769398305322,17.1532302088069,1.5223270779392,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
25,2,0,12.9430722038381,17.4116896184478,0.833812940612203,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
26,2,0,13.9383629104864,15.1497322310932,1.06147958122288,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
27,2,0,16.2932225377578,17.4138917700369,0.880452098613118,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
28,2,0,14.422445118047,13.285538106994,0.926058579361544,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
29,2,0,13.8553674751791,13.5214297702439,0.794002985949612,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
30,2,0,12.7948288997016,16.2090203523655,0.964290531678165,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
31,2,0,16.5896002219381,17.4872307554038,1.1498038126135,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
32,2,0,15.6655398370564,14.7849269926048,1.096761688935,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
33,2,0,17.512499972765,17.5250958128028,0.875187892927299,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
34,2,0,12.8959662117396,16.7447338069364,1.00800227448381,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
35,2,0,14.3844813794299,16.1289915427282,0.803199290388524,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
36,2,0,13.8129892067646,17.1171947965613,1.34157696018932,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
37,2,0,13.5869319079468,13.3928069588324,1.22959206851228,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
38,2,0,16.4764086549604,16.0091943777459,0.974477669403599,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
39,2,0,13.6614490710486,17.3838473016772,1.29684862880713,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
40,2,0,15.9932518353414,15.6715356074129,1.17639818995886,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
41,2,0,12.4099598012162,15.3204756954298,0.833435434029581,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
42,2,0,16.3654959605451,16.3848993963112,0.848344052406443,0.443731355728212,6.75924009283155,0,1,201,5.45317069449003,0.511194531387751
