,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,Association Probability,Dissociation Rate,noMoleculesFrame,patchSize
0,7,0,13.3491028738668,26.1509235802694,1.11707476597805,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
1,7,0,23.9536718997125,21.7022794026499,1.17514267334464,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
2,7,0,1.9996139127671,20.002170894182,0.946129270521497,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
3,7,0,24.974634557669,6.68254831099771,0.920993060351965,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
4,7,0,18.3592920725217,7.49583990214672,0.831656860212916,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
5,7,0,15.1714161850548,2.45919196558459,0.722741506018256,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
6,7,0,14.8671884055337,26.8753841662977,0.956702909128371,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
7,7,0,15.7491636044806,22.8209139330457,1.30832703996291,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
8,7,0,18.7424316843053,15.8642280570889,0.772113168611664,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
9,7,0,20.1167731621953,18.427451417796,1.10142644884231,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
10,7,0,7.34344518427222,12.6348843381932,1.2393041700344,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
11,7,0,3.64813888628049,13.5080036577854,0.815509577702514,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
12,7,0,15.6506285181014,3.61815645263617,1.15511716185339,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
13,7,0,20.483342087258,23.5077307974773,0.871996130538894,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
14,7,0,26.551682227408,10.589800671055,1.35442765073686,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
15,7,0,3.91953899929828,5.22337315705008,0.544069317047014,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
16,7,0,6.45067406788645,5.501190858141,1.24414146922448,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
17,7,0,9.9543833602164,0.358087949131365,1.07316531148754,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
18,7,0,22.8560360667847,3.85777328116631,0.403256985008418,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
19,7,0,22.7657029675748,22.5765643781654,1.23150017466403,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
20,7,0,21.2207665023992,6.73866388805281,0.971979654686964,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
21,7,0,4.77964228951459,25.9026839359352,0.837397819563222,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
22,7,0,25.534515204512,7.70566637058869,1.03887289133773,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
23,7,0,26.5656479952662,19.9223704086863,0.953574023190017,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
24,7,0,20.8197638749184,6.08890805592296,1.24506938616474,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
25,7,0,5.35309986329315,29.9412765536584,0.8520913908518,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
26,7,0,11.6227097542149,27.4020727556329,0.671574045941834,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
27,7,0,12.3922120489251,8.90478093921113,0.983761079900615,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
28,7,0,8.14721746512589,9.49183304530682,0.827401331045967,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
29,7,0,17.6334946930233,15.2518272062214,0.925402526354996,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
30,7,0,3.37672302337812,23.0269031387875,0.939478867411436,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
31,7,0,8.04939380251334,7.66722879713844,1.10634442339358,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
32,7,0,23.6364361063319,22.0584368249842,1.17046402893118,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
33,7,0,13.5142591775732,2.92478784114936,0.9995162759164,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
34,7,0,1.14697644070309,22.2082486019161,0.963975827375014,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
35,7,0,20.8876377527913,21.4583952881574,1.05745909509598,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
36,7,0,27.0706938757973,9.37932509201144,0.942036611754797,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
37,7,0,5.71678145465349,2.87688221962874,0.682200233355543,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
38,7,0,7.92391993064824,23.3789454261005,1.07698345050244,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
39,7,0,7.19032682981474,21.7905621085991,0.927702250339614,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
40,7,0,19.9819628361042,15.5549316516949,0.934246561049638,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
41,7,0,20.1626431616274,6.79876911808173,0.826444454666025,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
42,7,0,26.8703231912197,28.8069551850412,1.04685256974803,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
43,7,0,17.085262706188,14.7907870588955,1.19521698306138,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
44,7,0,0.0647415525170192,13.2484709942761,1.26480956592114,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
45,7,0,2.85457325817472,10.7674817484872,1.40084610743268,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
46,7,0,9.93123322341992,26.0379802706177,0.805423643030511,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
47,7,0,7.74791610314694,4.66017789393954,0.947231624899895,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
48,7,0,23.8829823180131,13.6300677088732,0.953222701857037,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
49,7,0,21.7089523154181,7.84441660266434,0.999831332573325,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
50,7,0,2.16565227264161,16.4055648613618,0.810199428186203,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
51,7,0,1.55472958714839,8.36494531251163,0.782180289721193,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
52,7,0,15.2176169891508,12.0294093876951,1.06864199671314,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
53,7,0,21.1248163313693,19.8111347038967,1.01649045540689,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
54,7,0,15.0583104805673,3.19937281935611,0.927146242230129,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
55,7,0,17.9902143346263,10.5679391922629,1.35585875663629,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
56,7,0,29.1091271376055,18.0501608590688,1.23421707175421,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
57,7,0,21.2465776868921,24.4790503624165,1.13886113074871,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
58,7,0,21.7641830833318,25.6588442759448,0.720265141771322,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
59,7,0,11.2029114682669,27.0001806322131,1.04748434901085,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
60,7,0,7.62288242728057,7.99587065892881,0.984978327415234,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
61,7,0,19.6101627732349,14.5277298973355,1.18967847711284,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
62,7,0,3.25552310752683,15.0540124907122,0.822248848589936,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
63,7,0,12.2968875178786,29.637003551295,0.967759766762055,0.475432358749875,0.102287545474225,0,1,201,44.328868914559045
