Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,Association Probability,Dissociation Rate,noMoleculesFrame,patchSize
7,0,23.0461192181442,229.153521653457,0.0209401540816512,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,19.2401674496631,137.681539094661,0.0193275194201137,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,25.6827291948074,258.563715032758,0.020500959613093,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,44.5107879248399,376.087528394985,0.0186927029763356,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,45.5505428009536,202.328028699239,0.0127811641912997,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,54.4375965054923,200.574177089576,0.0181001513603122,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,58.3505921063214,207.733054690918,0.00785630292705468,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,60.2502928533525,208.232836519253,0.0162987259190211,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,49.5993449160501,84.5414454878926,0.00739030000361948,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,51.2478802835508,86.1517187787578,0.00676738085433827,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,51.147653264104,181.742880365677,0.0189038825525019,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,62.64404415663,297.19241732172,0.0068378403348299,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,72.5826967591988,110.505384647125,0.0175063870287254,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,82.9259014640089,94.542060540587,0.0230398456914799,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,79.1521294452302,63.3488224583098,0.00770878964150496,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,99.4182054376433,180.68498991303,0.0148442349391898,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,90.2099860635562,271.897970736369,0.0225808117020332,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,95.3581955906899,276.441863851063,0.00425077098959682,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,98.516963968312,276.897056288881,0.017124066976481,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,98.8245496335385,263.807686335108,0.013679300757373,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,111.893947205196,283.199812043855,0.0174783800427642,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,96.2032655939914,318.002237247919,0.00449834536223992,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,97.3668658934657,323.423811785124,0.0168494747540566,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,109.431479422195,331.609990928222,0.00836442450836571,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,110.459795346839,329.754306378734,0.013735799598066,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,130.836532855611,349.270288368562,0.0195141783958114,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,99.5508539424807,206.806672017375,0.0233305982308979,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,107.60040948637,241.406349586255,0.0147406028117539,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,105.275691740239,43.9066515514934,0.00496825899438717,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,118.113534194014,34.2723587416447,0.01429945529796,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,105.566820504815,66.0980321747077,0.0181177297828327,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,108.642492567273,115.161562369423,0.0112479733934701,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,109.285846020953,113.001721635643,0.00989918581637035,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,111.187873205249,114.310839915526,0.00960305732343225,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,113.575223653135,108.966356586068,0.0194970280663215,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,118.350704044631,103.872475304814,0.0037728300562404,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,107.281286904596,393.071666101722,0.0054519074981127,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,124.839243695173,167.927920400009,0.0181325463877795,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,129.672595114152,61.1068450522134,0.0174131003480798,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,146.555322332844,50.1812067916725,0.0097293549167313,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,148.38632711324,50.0903696042254,0.0202389807520434,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,132.221025320707,115.417056141652,0.0156329052085564,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,145.406557336935,237.009878208049,0.0250253667770315,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,151.37071238989,230.858820745811,0.00463765632891394,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,145.840224198102,342.709109430587,0.0232656876316703,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,148.142231693029,340.59382739411,0.01728830825188,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,163.558567431035,202.642741874302,0.0217962943726457,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,170.719244252364,105.520075570475,0.0222126672370003,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,169.685429023705,287.670786635728,0.013938601568728,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,181.785025585026,60.0027267850009,0.0147975200664996,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,200.984401626843,55.1424857432433,0.0165247329702118,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,178.567164557412,16.0002901263276,0.022178253627932,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,182.515536105706,309.655225847649,0.0077488083103605,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,184.304084562466,310.403863188226,0.0122104840141148,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,194.35238056942,257.01586803051,0.0225402869107547,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,197.387906840005,226.017830379641,0.0241038472494062,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,203.096066665253,232.578050919494,0.0177934594950614,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,206.188396732092,262.146366915074,0.0108377158161811,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,207.833547196659,260.353580921809,0.00839953809557486,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,211.034470177203,246.285451643234,0.0171742350670758,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,214.937921110079,226.208328794134,0.00964490332479299,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,215.138648306384,228.074421367427,0.012410846993091,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,232.329130481034,224.743694296776,0.0160293111937869,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,217.652074717606,41.6193378687499,0.0138193266934123,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,221.990832043603,185.412997882839,0.0177560827750167,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,235.845508808484,95.5609151182785,0.0209269616510298,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,237.827477984453,374.349292929477,0.0252002334625628,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,242.988194346041,371.115905253692,0.00450132890231652,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,242.398823786842,263.843584369371,0.0165648247605361,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,243.352670370324,261.540928687375,0.0163278139555408,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,259.621479004185,275.689711524768,0.0190348520862527,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,252.056501858096,247.381541536756,0.00595607122967879,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,260.993473132355,343.199529028922,0.01951723420591,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,281.73555359837,312.616636390649,0.00473452238591448,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,284.662017738682,341.167930233733,0.0198360028118089,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,287.280622518919,306.847765616097,0.0232431163281616,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,289.676817519217,299.585017778028,0.0113014592128775,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,290.846284707134,301.172848249741,0.0129755667174528,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,293.784827870237,296.083417914593,0.0220349786846551,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,305.265412735022,267.692759637286,0.0157471189024066,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,317.107813676626,277.298909917218,0.0206950090804992,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,331.551528190928,283.507516250071,0.0150725636266863,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,336.951120465338,273.362726495976,0.00796653432694784,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,337.064770494849,271.446598084683,0.0132413431150803,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,282.801911902126,310.353949199766,0.0206794549340791,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,261.850370068841,39.6791926791493,0.0200881174926172,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,267.616198830416,32.3673839521057,0.00494358200963887,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,267.329558494121,48.7364389062588,0.00381271205032905,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,264.170492914699,202.168539069589,0.00483081869879116,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,273.658576428913,272.667357122067,0.00452613032762072,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,280.028658298498,272.945200475614,0.0201189181046375,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,283.731470166409,223.810496372281,0.0224917318821622,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,296.821605749832,209.240105594902,0.0250629091798002,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,283.52280798011,103.666432495719,0.016007241738257,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,286.12322694474,105.068853357852,0.00528844805491734,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,303.714179744416,113.089731037335,0.0203011304656502,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,295.76010322025,153.146228841095,0.0177882737506783,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,289.134501165973,29.2308149590479,0.0190551376232799,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
7,0,297.376682013973,573.168742586058,0.00548719715212776,0.475432358749875,0.102287545474225,0,1,201,44.328868914559
