Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,AP4,DR4,noMoleculesFrame,patchSize,Labeled Fraction
5,0,16.1265398150487,35.5752499511988,0.0186877445389146,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,16.727614869844,25.5633242887034,0.0231055987973842,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,17.2946010027355,108.824878523495,0.025183900884116,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,18.3327678903176,125.026068882375,0.0298192915639569,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,19.4081028534887,17.7018355359676,0.0198542215789039,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,19.3720203894444,91.957386945741,0.0206665731397418,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,18.5208632919586,116.10572442407,0.035598209216841,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,24.1887360120067,97.2805928076201,0.0162256233067729,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,22.5711787231797,108.272254562064,0.043693987203389,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,23.3117026762971,28.3771942064006,0.0182075499844983,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,24.3903908795438,42.7839080307476,0.0210938726921623,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,23.7490985379468,63.8567655530537,0.0236864128181408,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,24.4049371383045,83.8846739120798,0.0194157040005137,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,25.7984172341581,34.7393915209764,0.023138094297218,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,28.6161516696734,121.799506470756,0.0176185396708861,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,26.5957506463175,16.8433335822496,0.01161963356493,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,26.9678092907018,77.8258144468159,0.0137021697473978,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,28.6787347325114,83.1920007707553,0.0213937605205956,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,29.7181881356007,47.7433245782404,0.0166793258747742,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,29.7781857222691,110.067110798454,0.0184180506023002,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,29.87727908926,70.5087793473396,0.0317152387473263,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,30.888294164345,97.4345882977226,0.0145031769100058,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,31.7735210240521,88.7400135243382,0.0160431391291952,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,32.2981411054073,122.126029698063,0.0240605131187457,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,34.4519606432908,16.8115992973716,0.0147072636989432,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,34.1584584077153,93.2121447481065,0.0213212883029737,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,34.4016502515066,109.764539630425,0.0194285298660041,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,35.4274993795823,62.2607632648718,0.0172262105458717,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,37.7924166576719,82.315345165677,0.0192787968968411,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,38.5460759376149,62.8272337531341,0.0188229594802376,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,37.4405006344778,105.229873131507,0.0342857440973348,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,39.5671255875945,22.0184460956762,0.0178395468795495,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,40.0802496251114,36.0838943337136,0.0518393616809199,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,41.3392549271226,26.7712613035378,0.0178460263280532,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,43.6074982408244,61.7085807156066,0.023421055334188,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,44.6658474471099,37.200212958825,0.0495593716058662,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,44.0855234318472,81.5056061162605,0.0236964927300233,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,45.5651077396491,45.5393083375511,0.0133602712370131,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,46.7165719126991,93.6176733138695,0.0238309987426947,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,49.1940502685635,115.262963388942,0.0167923137627568,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
5,0,50.1068716341952,70.9651772225994,0.0108304981853459,0.0204442242111278,2.43799786676547,0.0590843678971909,4.08559039230277,0.0474683457022372,3.51632721814971,0.152087243568036,3.80555514511813,201,9.07990632560824,0.0590843678971909
