,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP1,DR1,AP2,DR2,AP3,DR3,noMoleculesFrame,patchSize
0,6,0,12.2723915278962,20.6153499785239,0.988484596136276,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
1,6,0,9.69068112217298,9.56007003005839,0.995864894924637,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
2,6,0,22.3127124684494,8.28237508524327,2.36596485450681,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
3,6,0,19.7508971718799,14.0292285948242,1.11620344845034,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
4,6,0,16.003781430411,22.1554127785508,0.78342857942207,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
5,6,0,9.58622314920782,14.4716157505995,0.775007611054684,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
6,6,0,11.9123706622166,10.8877565681116,1.15676828833445,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
7,6,0,18.0660168990207,21.6025030102278,0.908638520169718,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
8,6,0,7.94681879551101,19.3967992193726,0.949570632167296,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
9,6,0,19.9199303167279,12.1098537989208,0.93723083226132,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
10,6,0,20.3479826505978,9.94642189748117,1.09572560119325,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
11,6,0,14.4166688734703,20.6453259877551,1.26737237697137,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
12,6,0,11.2748897107515,19.2066992452891,0.768826417205147,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
13,6,0,22.1702519521863,18.5462087841934,1.50378657775412,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
14,6,0,11.2934621642553,8.41105329142399,1.11598633267455,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
15,6,0,9.16812671046182,21.9260090592453,1.10645983590095,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
16,6,0,14.9483504538512,12.4585975974926,0.61438861959555,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
17,6,0,10.3337017262681,21.0352883924309,1.02231574261647,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
18,6,0,21.9641788371819,9.06229099302158,0.732061787526515,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
19,6,0,22.193550350538,20.1448718936859,0.851073864271222,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
20,6,0,18.7377722450573,15.1326143317332,0.912206843286291,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
21,6,0,19.7582656717355,18.0111564014631,1.16090733437096,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
22,6,0,21.8827759663588,19.6552802988285,1.12628215482794,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
23,6,0,11.2824169284621,20.1438485994417,0.988864663469096,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
24,6,0,18.0314592743882,21.1773685058242,0.893427755652112,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
25,6,0,21.1804362786844,19.2502453106084,0.591107304839239,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
26,6,0,16.4458621225621,15.9053604005014,0.960786472666571,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
27,6,0,21.8026801313116,8.52123829960791,1.15055898479007,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
28,6,0,22.4671677247831,12.6089263382751,1.27119324566355,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
29,6,0,9.40663992393382,20.8187253291326,1.2901642076258,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
30,6,0,17.1863568682324,18.5260320263275,1.01940838297931,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
31,6,0,12.4998380037361,8.84201323015928,1.06876393891399,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
32,6,0,13.2688284042934,13.2502232477676,0.825008708150845,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
33,6,0,21.1468231168088,8.94002920334389,1.12495466451304,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
34,6,0,21.9929201070779,15.4468251305065,0.873849187518315,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
35,6,0,8.92704925850738,19.2012801214173,1.09775369092074,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
36,6,0,16.8672256119002,20.2223902169848,1.14894096936167,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
37,6,0,8.2459926808723,17.0696234362099,1.18456574401396,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
38,6,0,9.37668807458896,16.1355863735651,0.791640737436362,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
39,6,0,16.1479879043998,21.33128648695,0.623287170647684,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
40,6,0,12.557313316125,12.4330506881696,0.726481063610295,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
41,6,0,17.6872349065217,19.4918653005634,1.11957099203076,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
42,6,0,8.81437729220428,8.95283328914954,1.02586859084276,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
43,6,0,8.96116145439206,16.9507716630761,0.915635583853111,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
44,6,0,11.3202086888078,16.7997798658106,0.966581538579727,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
45,6,0,11.3544958683293,11.7379655907795,1.22393996352287,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
46,6,0,17.937943148504,9.30424862613269,0.625967923019235,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
47,6,0,21.750037796477,19.4689655026057,1.17806446844386,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
48,6,0,19.821748247002,19.9130674393757,1.29235799215015,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
49,6,0,8.62413118373158,7.76504043819957,0.847854654797281,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
50,6,0,10.3511621004311,21.2598694891431,0.94707938154953,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
51,6,0,11.3235422959451,21.7114026710721,0.855392198650703,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
52,6,0,8.92186093054036,14.3858008189764,1.22486544192968,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
53,6,0,7.6777527426306,18.8783264454317,0.766957544698326,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
54,6,0,20.6933578204119,22.4576628928579,1.21043966811917,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
55,6,0,11.1607904607971,20.6073159062808,0.836191831852611,0.0976987201000216,0.897619803144459,0.124405758073468,1.95438838911859,0.0954806958362049,1.9432629016648,0.17106937437538,2.21302231996625,201,14.964141838574571
