Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,AP4,DR4,noMoleculesFrame,patchSize,Labeled Fraction
0,0,0,13.2180660257351,12.1396767208746,0.714378393789201,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
1,0,0,11.8177288697642,13.4219860889682,0.966719228529306,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
2,0,0,17.7566878996473,19.7046149861302,0.989397721778066,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
3,0,0,11.4283294559031,15.6631359314172,0.624818813180064,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
4,0,0,20.0368229761572,15.4880119641995,1.00575220129811,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
5,0,0,18.6294463400137,16.5081951670961,0.924162713795079,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
6,0,0,17.4679480473721,13.6191449376642,0.960823308264076,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
7,0,0,17.6468535865767,15.8314759060883,0.938598740931967,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
8,0,0,11.5663586322615,12.2510855759766,1.21069593016289,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
9,0,0,10.5829809219913,20.6485348905849,1.15484550422747,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
10,0,0,13.6676964644246,13.086279849845,0.771623483009077,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
11,0,0,12.4774556249409,12.3460416891289,1.28066877434675,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
12,0,0,18.3183493315871,13.4571712192687,1.11618557200054,0.477273017179361,1.56333043810102,0.130950428696039,3.18745228224425,0.0528514875486309,4.66701834688985,0.003223960376443,1.60148840473294,201,11.3389446899232,0.130950428696039
