Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,AP4,DR4,noMoleculesFrame,patchSize,Labeled Fraction
0,3,0,16.924956892451,15.4870348928993,0.778022843725031,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
1,3,0,14.9527725185438,13.4420320970797,2.00626909553899,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
2,3,0,14.2255137153583,16.1582634845736,0.830072312344221,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
3,3,0,14.0409948428824,12.7907224522295,1.21827567071855,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
4,3,0,16.424786742491,13.1710933923483,0.838272212155021,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
5,3,0,13.204890078572,17.1554764713241,1.14619384372384,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
6,3,0,12.5679517225606,13.1601570726565,1.46443373453206,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
7,3,0,13.1715197755704,15.0055625884536,1.02070787332003,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
8,3,0,14.4205422263374,12.6807716611455,1.93179938587312,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
9,3,0,17.005635615304,13.5389941297105,1.01055714043957,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
10,3,0,12.5126734797532,16.1520462816542,3.0669276274413,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
11,3,0,14.1273837644826,14.7092944868043,1.07252523998477,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
12,3,0,13.0081983597217,16.1104035289233,1.22853219766681,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
13,3,0,14.7134134114856,15.503844518159,0.757860609059016,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
14,3,0,16.1996681007812,14.3589333361318,1.16675080998631,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
15,3,0,17.1627163540777,14.6165650791593,0.810575901259877,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
16,3,0,15.4969731241786,13.855235507254,1.42314523997047,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
17,3,0,12.6699818754924,12.6106622658611,1.21687999961568,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
18,3,0,15.1991679332287,14.8288591462686,0.575233312215051,0.30190948345379,7.89569169756521,0.0579521511684479,2.94349683647207,0.136368772947473,3.55206140068436,0.108904387669249,1.17240790818525,201,5.04548521226605,0.0579521511684479
