Var1,Movie,Frame,X,Y,Intensity,Diffusion Coefficient,Receptor Density,AP2,DR2,AP3,DR3,AP4,DR4,noMoleculesFrame,patchSize,Labeled Fraction
15,8,0,14.0839686854281,15.5493403350574,1.99530966963074,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
16,8,0,13.624110196278,13.5763530852009,0.991726916703552,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
17,8,0,16.3396148277612,16.0692725677479,1.86204623180654,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
18,8,0,16.7720707261993,16.4264946733538,2.26182904159466,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
19,8,0,13.9927691472332,17.3042010943329,0.72539269958389,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
20,8,0,16.2798321999528,14.8994615991774,3.0272918028215,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
21,8,0,13.4316069298952,15.6406435098069,0.792946308996933,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
22,8,0,16.8162603032623,13.3678980355438,1.5492560172056,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
23,8,0,13.5009851014068,17.109654235516,1.11961198085614,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
24,8,0,15.3744408001173,16.8179207303384,1.63659398400814,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
25,8,0,13.0620520909265,14.5290301197774,3.05612472819669,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
26,8,0,16.5193548407532,12.8453237931386,1.72159456671656,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
27,8,0,16.393147575394,15.2284182503797,1.31827987131927,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
28,8,0,15.4246655940308,16.6837592380288,2.28531890549318,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
29,8,0,15.592766284578,13.6166110571052,2.68131964696506,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
30,8,0,15.0780263753494,12.7731545548026,1.21414650253195,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
31,8,0,13.1231606385763,13.3921405345438,3.00512824327446,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
32,8,0,14.8067154243108,14.0138414039976,1.23811465170531,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
33,8,0,13.5321483764706,17.2429210215265,0.978353863390126,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
34,8,0,15.4240627053692,14.0804918168263,1.62273667644669,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
35,8,0,15.2060568191592,12.7727476374321,1.76365010260793,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
36,8,0,15.8184482888722,16.6348481519219,3.36775244886414,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
37,8,0,15.8891869186503,15.4340419785804,1.93935676968453,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
38,8,0,12.8596341349738,13.5253167330104,1.22001871132251,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
39,8,0,12.9492325639225,15.5808977178458,1.02463835639938,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
40,8,0,13.2697377745711,16.8527811097751,2.94016810487531,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
41,8,0,13.7442635056511,14.7656410492788,1.59350441570902,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
42,8,0,15.378019782577,15.9647505964106,1.96959697135277,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
43,8,0,13.329687078514,15.1810616643114,2.31085779460943,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
44,8,0,12.8104433237291,15.8035185766552,0.872341868049,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
45,8,0,14.2376033173347,14.2265995793413,0.608025280242559,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
46,8,0,14.6142166177638,15.9639063338213,2.25689015641128,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
47,8,0,16.8533405753629,16.2029126588108,0.85277489382066,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
48,8,0,16.8083955566918,15.3309730108334,1.74608066945765,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
49,8,0,17.1716170786282,16.0437686335388,0.894340101504537,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
50,8,0,16.8524966674667,13.8517825399072,2.9299374094918,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
51,8,0,12.9238025415342,17.1132013925806,1.07922361292658,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
52,8,0,16.0105935080865,13.2469338734928,1.73677961177481,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
53,8,0,16.893848141196,17.1421108022773,1.04721291796968,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
54,8,0,16.0652058756438,16.6888521013721,1.81431235968824,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
55,8,0,14.5921860415228,13.8871187060212,0.951482702648377,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
56,8,0,14.2181339792231,13.3062041643222,1.64725032498982,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
57,8,0,13.0406146064558,12.6893469302374,2.12288229277488,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
58,8,0,13.5893438520815,13.3046611412907,2.34696426478406,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
59,8,0,14.0986011842087,16.4722671932027,2.32260652602959,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
60,8,0,14.2580211165776,14.5800417143617,2.94072018821024,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
61,8,0,16.3929077002408,17.2722944031852,1.0414875696047,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
62,8,0,13.2226453023308,14.0873668550452,0.980981101430701,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
63,8,0,14.8649799662827,12.8869317277469,3.87982413177134,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
64,8,0,13.5922524613626,17.0813301332493,1.20141484249923,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
65,8,0,13.0550489157188,16.8251017621138,2.28689437308337,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
66,8,0,15.3243164746718,14.5775636301641,1.05929032111618,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
67,8,0,13.1499111496385,13.6120635441661,1.20561519649893,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
68,8,0,14.2616499577995,14.5060611316977,0.816298058287082,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
69,8,0,17.0368083812835,15.5763439467455,0.991864038690725,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
70,8,0,15.8440455029529,17.0011618286659,0.97602590106468,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
71,8,0,13.2920873452396,14.2134992488891,0.782413297726964,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
72,8,0,15.0763217302235,17.0004619275314,2.01934090168047,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
73,8,0,13.8345598639656,15.1743494451163,1.20635682591437,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
74,8,0,14.8051978229775,12.7455711611862,2.36194732509689,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
75,8,0,13.5544449019219,14.3961509269312,1.24449348900476,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
76,8,0,17.1651462172495,14.346966185493,1.18665592750529,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
77,8,0,13.1634244872101,15.3058990639166,1.7323043704166,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
78,8,0,15.4252444066284,12.8543311328013,0.867382833437399,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
79,8,0,16.298852279858,14.5234429009732,1.09002874458002,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
80,8,0,16.3915975993045,15.0789767904462,2.11519283384073,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
81,8,0,16.7568800457985,14.1501704804946,0.987518103249412,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
82,8,1,12.9057468293683,16.5820863134589,3.07054735033071,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
83,8,1,13.7823436458193,12.8455775779515,2.78167471128417,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
84,8,1,16.547416891806,14.23504574312,1.77808985436507,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
85,8,1,15.4896860641382,15.2340519686942,4.75458250499685,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
86,8,1,15.2060425095115,12.6988364504967,1.16159760469983,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
87,8,1,16.7673639628645,13.0167635920035,1.34467310121447,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
88,8,1,16.9334605275595,16.6341362428447,2.55273912625406,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
89,8,1,13.9931114585197,16.1693835123321,1.94398993610335,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
90,8,1,14.655391968117,16.975129493654,1.31056041152656,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
91,8,1,13.2894067676566,17.1316691637983,3.87872383994159,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
92,8,1,12.8461640808045,15.8552801710975,1.96326064845437,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
93,8,1,17.0814776492047,15.2628974544029,1.03215361857093,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
94,8,1,15.1323311631033,15.1743106269359,0.95059309340477,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
95,8,1,14.4920706125078,14.5849095903605,1.0704925394086,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
96,8,1,13.5543267451489,16.4191641596711,2.32471952322562,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
97,8,1,16.8712035818394,13.2007664254734,0.757614089011336,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
98,8,1,14.1809898840434,13.1295643795342,0.966146592892757,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
99,8,1,16.1866869499317,17.2260881089268,1.02031365732418,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
100,8,1,13.8337548763182,15.9315680323275,2.3054245357655,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
101,8,1,13.7988147404783,13.341111089492,3.24926673033369,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
102,8,1,17.1013597669215,16.2860275317811,2.07404927673938,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
103,8,1,17.3044661136473,16.6410590690052,0.862268023823553,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
104,8,1,13.7324985216344,17.1054198577851,1.19928376092475,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
105,8,1,16.3770200763601,15.4651308460163,2.01070735380163,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
106,8,1,16.519704478023,14.9934076588274,1.13695216567227,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
107,8,1,13.2004866425183,16.4276333811595,0.962252897095112,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
108,8,1,16.4694800072745,13.3353287807248,2.25226501166143,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
109,8,1,13.4630063854777,16.6767077887135,1.06082450442139,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
110,8,1,15.612296565833,17.1232727247907,1.95441449130594,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
111,8,1,12.754898344511,14.198835218865,3.60698093069154,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
112,8,1,16.6559448951641,15.7526050954226,0.992053433137764,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
113,8,1,15.4547120393165,16.5293246561802,2.11135310711468,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
114,8,1,15.2773390419845,13.5229009478506,2.89619871418446,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
115,8,1,14.9917802974973,12.752008704752,1.11562345339783,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
116,8,1,16.233547130539,16.720223797535,0.733353518737381,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
117,8,1,15.5278956673433,14.0016062500982,1.13268169298256,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
118,8,1,13.8024185354489,17.3014421351938,0.492474901521464,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
119,8,1,14.9845153039722,14.1304326637611,2.21453731190518,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
120,8,1,15.4412340437307,12.8856543207382,1.93194686770784,0.474221458685058,9.28154361271316,0.198921979049818,3.24044457809864,0.0482207022025546,1.26628120395746,0.0169298377234451,0.917425915364976,201,4.65358792459343,0.198921979049818
